Date,VIX,VXD,VXN,HS&P500,HDJIA,HNASDAQ
15/06/2017,10.9,10.46,16.2,7.145767269,6.861635294,12.46126418
16/06/2017,10.38,9.83,16.3,7.144248379,6.869029408,12.50013181
19/06/2017,10.37,9.94,14.6,7.449082102,7.102214859,13.29070649
20/06/2017,10.86,10.36,15.29,7.697771269,7.150476367,13.47266873
21/06/2017,10.75,10.4,14.76,7.693887382,7.174284041,13.73311074
22/06/2017,10.48,10.22,14.8,7.688041309,7.162145203,13.7326143
23/06/2017,10.02,9.71,14.47,7.675787326,7.15472001,13.77671603
26/06/2017,9.9,9.85,15.44,7.664364434,7.150544848,13.820596
27/06/2017,11.06,10.86,17.26,7.893056257,7.177866298,14.78063246
28/06/2017,10.03,9.88,16.05,8.293225791,7.439998976,15.32168817
29/06/2017,11.44,10.59,18.43,6.872603486,5.82684523,14.38977252
30/06/2017,11.18,10.53,17.61,6.803555311,5.835771417,14.19560735
03/07/2017,11.22,10.88,18.74,6.549030516,5.76163823,14.36657625
05/07/2017,11.07,10.86,17.26,6.389878395,5.623620384,14.40802706
06/07/2017,12.54,11.86,18,6.922420181,5.985081483,14.64160061
07/07/2017,11.19,11.05,16.81,7.13045998,6.033306063,14.88947984
10/07/2017,11.11,10.87,16.7,7.018430503,5.9548792,14.81596248
11/07/2017,10.89,10.85,16.42,7.02151858,5.954770735,14.82889758
12/07/2017,10.3,10.2,15.1,7.32550811,6.143865901,15.23542249
13/07/2017,9.9,9.91,14.62,7.344418197,6.143636762,15.24976494
14/07/2017,9.51,9.76,13.8,7.138637758,5.961890874,15.35043436
17/07/2017,9.82,9.97,14.5,7.057309234,5.901769111,15.00561769
18/07/2017,9.89,9.88,13.9,7.050609232,5.939809599,15.13782543
19/07/2017,9.79,9.67,13.95,7.175446645,5.96992919,15.20541663
20/07/2017,9.58,9.63,14.36,7.16117488,5.960430847,15.17249651
21/07/2017,9.36,9.55,14.36,7.161549824,5.974356252,15.16774014
24/07/2017,9.43,9.63,14.59,7.164145342,5.916303355,13.45961102
25/07/2017,9.43,9.84,13.82,7.208486859,6.048343421,13.36154333
26/07/2017,9.6,9.7,13.89,7.089378343,6.057269229,13.2130311
27/07/2017,10.11,10.14,15.89,7.089108442,6.132062582,13.25605184
28/07/2017,10.29,10.46,15.91,7.070022131,6.145257759,13.1956599
31/07/2017,10.26,10.37,15.87,7.07269337,6.189228759,13.23322133
01/08/2017,10.09,10.05,14.83,6.683863709,5.94885222,12.41879149
02/08/2017,10.28,10.65,14.61,6.397456132,5.930615771,12.23889671
03/08/2017,10.44,10.26,14.69,6.426466377,5.881712909,11.95858572
04/08/2017,10.03,10.33,14.09,6.448394528,5.944352567,11.96559366
07/08/2017,9.93,10.61,14.21,6.450197207,5.953740653,12.03092649
08/08/2017,10.96,11.47,15.23,6.487398815,5.966135676,11.97022007
09/08/2017,11.11,11.57,15.43,6.051704495,5.83385328,10.72999632
10/08/2017,16.040001,15.07,19.06,6.906882956,6.118870426,11.79336945
11/08/2017,15.51,13.89,17.77,6.452056516,5.68786072,10.88156068
14/08/2017,12.33,12.04,15.06,7.064363728,5.90322078,11.52472105
15/08/2017,12.04,11.34,14.36,7.034030051,5.635211101,11.23586195
16/08/2017,11.74,11.12,14.22,7.033460832,5.645496999,10.9205714
17/08/2017,15.55,13.93,18.6,7.881220701,6.350753561,12.14964709
18/08/2017,14.26,13.28,17.85,7.678059546,6.302399099,11.76823716
21/08/2017,13.19,12.53,17.37,7.680744949,6.314024423,11.61085142
22/08/2017,11.35,10.9,15.21,8.200194534,6.835724731,12.37230135
23/08/2017,12.25,11.72,15.8,7.98510137,6.730638211,11.91151818
24/08/2017,12.23,11.59,15.97,7.989251985,6.735525086,11.92055184
25/08/2017,11.28,11.19,15.52,7.888505777,6.65084732,11.72366587
28/08/2017,11.32,11.46,15.18,7.88975388,6.650348329,11.74890188
29/08/2017,11.7,11.66,15.98,7.891632354,6.652625437,11.6383466
30/08/2017,11.22,11.58,15.12,7.851263984,6.602992094,12.02209797
31/08/2017,10.59,11.12,14.33,8.024315947,6.632657018,12.32368693
01/09/2017,10.13,10.62,14.1,8.044155524,6.639489386,12.32372421
05/09/2017,12.23,12.45,16.13,8.330823659,7.267031004,12.57226827
06/09/2017,11.63,11.77,15.56,8.337092933,7.176997083,12.59350779
07/09/2017,11.55,11.47,15.4,8.336850819,7.063242431,12.5716152
08/09/2017,12.12,12.01,16.07,8.343249255,6.972475336,12.70743344
11/09/2017,10.73,9.63,14.07,8.906622274,7.766996164,13.12082318
12/09/2017,10.58,10.01,13.37,8.957340015,7.767061074,13.06620685
13/09/2017,10.5,9.96,12.8,8.931866871,7.72422858,13.05255806
14/09/2017,10.44,9.84,13.4,8.936421625,7.716096378,13.13154326
15/09/2017,10.17,9.84,12.51,8.930045078,7.76131973,13.11606335
18/09/2017,10.15,9.76,13.61,8.923227474,7.7550053,13.11329062
19/09/2017,10.18,9.95,13.3,8.916255208,7.764623532,13.0102092
20/09/2017,9.78,9.83,13.42,8.890654169,7.771397543,13.03120648
21/09/2017,9.67,9.88,13.71,8.933753149,7.787140314,13.16138245
22/09/2017,9.59,10.01,13.81,7.889765491,7.308604654,11.48789816
25/09/2017,10.21,10.35,15.65,7.907368438,7.339004582,11.71911004
26/09/2017,10.17,10.52,15.28,7.352091152,7.117703567,11.10434336
27/09/2017,9.87,10.32,15.32,7.445412679,7.155050107,11.44746656
28/09/2017,9.55,10.12,14.98,7.442221451,7.166198998,11.43991206
29/09/2017,9.51,10.37,13.85,6.043396553,6.199719112,10.03946908
02/10/2017,9.45,10.21,13.88,6.123752578,6.426282242,10.03662801
03/10/2017,9.51,10.11,13.62,6.146404391,6.504688531,10.05442111
04/10/2017,9.63,10.09,13.45,5.441327425,5.959533134,9.067981319
05/10/2017,9.19,10.03,12.88,5.593263095,6.023477879,9.435639637
06/10/2017,9.65,10.07,13.33,5.569554121,6.011442257,9.403197515
09/10/2017,10.33,10.57,14.04,5.573002989,6.000079197,9.389004569
10/10/2017,10.08,10.77,14.29,5.611728492,6.064792842,9.360088076
11/10/2017,9.85,10.63,14.09,5.63072366,6.041160021,9.322164466
12/10/2017,9.91,10.4,14.33,5.491345363,6.044017175,8.657476571
13/10/2017,9.61,10.19,13.97,5.24121745,6.011557521,8.288431353
16/10/2017,9.91,10.05,14.49,5.23427861,6.085559157,8.354651672
17/10/2017,10.31,10.42,14.4,4.75882733,5.268871025,7.925663578
18/10/2017,10.07,10.93,14.32,4.676585997,5.595632165,7.884227219
19/10/2017,10.05,11.39,14.64,4.677266191,5.58779313,7.925274161
20/10/2017,9.97,11.69,14.32,4.887730843,5.957048642,7.568119919
23/10/2017,11.07,12.52,15.74,3.917434361,4.902592407,7.086850494
24/10/2017,11.16,13.59,15.51,3.823037595,5.267732187,7.073716244
25/10/2017,11.23,12.66,16.31,4.048946024,5.423222063,7.162375574
26/10/2017,11.3,13.31,15.82,4.053131728,5.463246286,7.002058105
27/10/2017,9.8,11.89,14.3,4.649285139,5.413010063,10.91837808
30/10/2017,10.5,12.55,15.05,4.721643139,5.453898,10.93315423
31/10/2017,10.18,11,15.06,4.718613069,5.44132434,10.96601047
01/11/2017,10.2,10.83,14.95,4.73755552,5.461488503,10.93339507
02/11/2017,9.93,10.9,14.7,4.654905382,5.510120972,10.78596194
03/11/2017,9.14,10.23,13.9,4.736941225,5.51594805,11.13048556
06/11/2017,9.4,10.4,13.9,4.707399726,5.473322824,10.70053708
07/11/2017,9.89,10.41,14.12,4.707672306,5.472258351,10.68327099
08/11/2017,9.78,10.26,14.06,4.575524081,5.423414074,10.37839183
09/11/2017,10.5,11.35,15.04,4.690658745,5.540185361,10.48870388
10/11/2017,11.29,11.57,15.03,4.573491581,5.553271094,10.24371637
13/11/2017,11.5,11.56,14.84,4.442683245,5.195533787,10.24813579
14/11/2017,11.59,11.95,15,4.449047802,5.095737924,10.28050148
15/11/2017,13.13,13.53,16.09,4.714683866,5.369206513,10.40648488
16/11/2017,11.76,12.32,14.31,5.019216451,5.669271622,10.69373212
17/11/2017,11.43,12.38,13.79,5.067045005,5.802609955,10.74698306
20/11/2017,10.65,11.48,13.82,5.053527619,5.86895886,10.74651825
21/11/2017,9.73,10.67,12.78,5.355291303,6.131933909,11.21510882
22/11/2017,9.88,10.92,12.74,5.334154692,6.15989798,11.18822117
24/11/2017,9.67,11.21,12.38,5.345028277,6.1591176,11.22470769
27/11/2017,9.87,10.99,13.04,5.340127353,6.153169456,11.17436966
28/11/2017,10.03,10.52,13.41,6.033814507,6.825652436,11.15018606
29/11/2017,10.7,12.78,16.38,6.031614263,6.922893311,12.22096398
30/11/2017,11.28,13.42,15.93,6.478408892,7.7443124,12.46552769
01/12/2017,11.43,14.11,16.57,6.504232289,7.759292282,12.48670839
04/12/2017,11.68,14.07,18.03,6.340247152,7.51016484,12.91619171
05/12/2017,11.33,13.83,17.12,6.328327645,7.592464818,12.76911582
06/12/2017,11.02,13.24,16.71,6.311017644,7.314772617,12.82071298
07/12/2017,10.16,12.65,15.86,6.222920324,7.231592424,12.80916214
08/12/2017,9.58,11.68,14.42,6.413726089,7.313930781,12.84851331
11/12/2017,9.34,11.04,12.59,6.043385211,7.333631744,9.955441421
12/12/2017,9.92,11.41,12.86,5.988982994,7.393093973,9.944471179
13/12/2017,10.18,11.34,12.74,5.984294353,7.44594637,9.909105749
14/12/2017,10.49,11.6,12.39,6.082013953,7.466470642,9.911452874
15/12/2017,9.42,10.57,11.88,6.614614516,7.589553489,10.48450044
18/12/2017,9.53,11.6,12.53,6.73522252,7.761989778,10.33374771
19/12/2017,10.03,11.45,12.82,6.789991269,7.773495968,10.40200676
20/12/2017,9.72,10.58,12.78,6.794008524,7.779699161,10.4032479
21/12/2017,9.62,11.4,12.65,6.805489086,7.806622711,10.33974866
22/12/2017,9.9,10.51,12.54,6.718896004,7.713378242,10.23077761
26/12/2017,10.25,10.91,13.64,6.72086153,7.698297091,10.32991556
27/12/2017,10.47,10.59,14.29,6.718724283,7.702283687,10.3251392
28/12/2017,10.18,11.02,14.62,6.706393478,7.72866618,10.27708618
29/12/2017,11.04,11.78,15.68,6.683382399,7.662270114,10.34787365
